Name,Start,End,Size
FUN_CASINO_text__00472210,0x00472210,0x00472218,8
FUN_CASINO_text__00472220,0x00472220,0x0047225C,60
FUN_CASINO_text__00472260,0x00472260,0x00472370,272
FUN_CASINO_text__00472370,0x00472370,0x0047249C,300
FUN_CASINO_text__004724a0,0x004724A0,0x004725B0,272
FUN_CASINO_text__004725b0,0x004725B0,0x004726C8,280
FUN_CASINO_text__004726d0,0x004726D0,0x004727E0,272
FUN_CASINO_text__004727e0,0x004727E0,0x004728EC,268
FUN_CASINO_text__004728f0,0x004728F0,0x004729D4,228
FUN_CASINO_text__004729e0,0x004729E0,0x00472ACC,236
FUN_CASINO_text__00472ad0,0x00472AD0,0x00472AF8,40
FUN_CASINO_text__00472b00,0x00472B00,0x00472C58,344
FUN_CASINO_text__00472c60,0x00472C60,0x00472E40,480
FUN_CASINO_text__00472e40,0x00472E40,0x0047308C,588
FUN_CASINO_text__00473090,0x00473090,0x00473208,376
FUN_CASINO_text__00473210,0x00473210,0x00473498,648
FUN_CASINO_text__004734a0,0x004734A0,0x004735FC,348
FUN_CASINO_text__00473600,0x00473600,0x004736B0,176
FUN_CASINO_text__004736b0,0x004736B0,0x00473734,132
FUN_CASINO_text__00473740,0x00473740,0x0047378C,76
FUN_CASINO_text__00473790,0x00473790,0x004737D4,68
FUN_CASINO_text__004737e0,0x004737E0,0x00473810,48
FUN_CASINO_text__00473810,0x00473810,0x00473834,36
FUN_CASINO_text__00473840,0x00473840,0x0047386C,44
FUN_CASINO_text__00473870,0x00473870,0x00473918,168
FUN_CASINO_text__00473920,0x00473920,0x00473A08,232
FUN_CASINO_text__00473a10,0x00473A10,0x00473AE4,212
FUN_CASINO_text__00473af0,0x00473AF0,0x00473BF8,264
FUN_CASINO_text__00473c00,0x00473C00,0x00473C28,40
FUN_CASINO_text__00473c30,0x00473C30,0x00474024,1012
FUN_CASINO_text__00474030,0x00474030,0x00474488,1112
FUN_CASINO_text__00474490,0x00474490,0x004746DC,588
FUN_CASINO_text__004746e0,0x004746E0,0x004748B8,472
FUN_CASINO_text__004748c0,0x004748C0,0x00474A08,328
FUN_CASINO_text__00474a10,0x00474A10,0x00474C30,544
FUN_CASINO_text__00474c30,0x00474C30,0x00474CEC,188
FUN_CASINO_text__00474cf0,0x00474CF0,0x00474E60,368
FUN_CASINO_text__00474e60,0x00474E60,0x00474FC8,360
FUN_CASINO_text__00474fd0,0x00474FD0,0x00474FD8,8
FUN_CASINO_text__00474fe0,0x00474FE0,0x0047502C,76
FUN_CASINO_text__00475030,0x00475030,0x00475244,532
FUN_CASINO_text__00475250,0x00475250,0x00475528,728
FUN_CASINO_text__00475530,0x00475530,0x00475620,240
FUN_CASINO_text__00475620,0x00475620,0x004756B4,148
FUN_CASINO_text__004756c0,0x004756C0,0x004756E8,40
FUN_CASINO_text__004756f0,0x004756F0,0x00475788,152
FUN_CASINO_text__00475790,0x00475790,0x00475EB0,1824
FUN_CASINO_text__00475eb0,0x00475EB0,0x00476434,1412
FUN_CASINO_text__00476440,0x00476440,0x004766F8,696
FUN_CASINO_text__00476700,0x00476700,0x004767CC,204
FUN_CASINO_text__004767d0,0x004767D0,0x00476A94,708
FUN_CASINO_text__00476aa0,0x00476AA0,0x00476B9C,252
FUN_CASINO_text__00476ba0,0x00476BA0,0x00476DBC,540
FUN_CASINO_text__00476dc0,0x00476DC0,0x00476F90,464
FUN_CASINO_text__00476f90,0x00476F90,0x00477538,1448
FUN_CASINO_text__00477540,0x00477540,0x00478ED8,6552
FUN_CASINO_text__00478ee0,0x00478EE0,0x00478FF0,272
FUN_CASINO_text__00478ff0,0x00478FF0,0x004790B0,192
FUN_CASINO_text__004790b0,0x004790B0,0x004791B0,256
FUN_CASINO_text__004791b0,0x004791B0,0x004796B8,1288
FUN_CASINO_text__004796c0,0x004796C0,0x0047A754,4244
FUN_CASINO_text__0047ee80,0x0047EE80,0x0047EF80,256
FUN_CASINO_text__0047ef80,0x0047EF80,0x0047F040,192
FUN_CASINO_text__0047f040,0x0047F040,0x0047F2D4,660
FUN_CASINO_text__0047f2e0,0x0047F2E0,0x0047F334,84
FUN_CASINO_text__0047f340,0x0047F340,0x0047F3B4,116
